index,xmin,ymin,xmax,ymax,center_x,center_y,confidence,class,predicted_id,name,componentId,color,key,lineTypeId,group,lineTypeIdNumber,lineTypeName,checked,componentType,distance
36,1635.6957,1930.27,1661.7703,2042.3359,1648.733,1986.30295,0.87667495,14,5528863b,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,fcb30885,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,962.4499269370554
38,1639.9299,2286.095,1694.2418,2316.0342,1667.08585,2301.0645999999997,0.8414671,34,8c8af4ea,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,00df4dd5,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,492.7960312803931
37,1640.6938,2442.0205,1662.9504,2461.6304,1651.8220999999999,2451.8254500000003,0.8229346,32,115b9891,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,24aef81c,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,145.65180361560908
34,1598.554,2268.6868,1633.1207,2311.9568,1615.83735,2290.3217999999997,0.9011488,18,962362dd,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,8826297c,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,596.7493500861672
74,2456.4785,2005.3955,2518.4739,2045.4796,2487.4762,2025.43755,0.86184365,23,98bb7b41,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,5e059c92,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,3253.111324206153
41,1769.4161,2136.9846,1826.9984,2178.0366,1798.20725,2157.5105999999996,0.9148276,22,f989b217,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,75185154,clwx2s01g005q348ctgfl1pfr,clwx2s01g005q348ctgfl1pfr-0,clwx2s01g005q348ctgfl1pfr-0,22_outgoing_w_dpm_dim-8-0,False,optional,923.9940828143397
44,1941.9706,2474.5452,2004.0822,2583.0723,1973.0264000000002,2528.80875,0.9101581,17,c367961f,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,43be790f,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,mandatory,5000.0
43,1928.1481,2265.6028,1965.7479,2311.2898,1946.948,2288.4463,0.8855746,18,d9c004c8,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,174e17f0,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,540.1513703397205
45,1966.6862,1921.7715,1991.2963,2042.7668,1978.99125,1982.26915,0.8817368,14,06f33f7e,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,fe0dfc6e,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,992.7930726875629
49,1996.4286,2250.1252,2027.6499,2269.4717,2012.0392499999998,2259.7984500000002,0.8135296,19,3254f3c6,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,8608a0c6,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,594.5483399593907
47,1970.9248,2443.102,1993.1534,2462.9163,1982.0391,2453.00915,0.828678,32,8b2bbb5d,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,c321ba4a,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,129.9238815542512
48,1970.9033,2285.181,2027.0131,2319.7944,1998.9582,2302.4877,0.80294263,34,369ddd70,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,d0061d1a,clx49rtqz001j349w4n9dgdoa,clx49rtqz001j349w4n9dgdoa-0,clx49rtqz001j349w4n9dgdoa-0,22_outgoing-9-0,False,optional,463.2396820942891
58,2145.7395,1927.2167,2181.889,2059.432,2163.8142500000004,1993.3243499999999,0.8906189,16,5654f82b,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,51c46ad1,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,mandatory,5000.0
62,2187.6958,2248.7913,2218.9597,2268.3525,2203.32775,2258.5719,0.7745873,19,316b2ecc,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,20eb5816,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,452.2935059634515
61,2163.0342,2283.7195,2219.5576,2317.9824,2191.2959,2300.85095,0.79354095,34,d919c79d,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,e5593d24,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,455.7077195258246
59,2161.8857,2562.3984,2184.7556,2582.5127,2173.3206499999997,2572.45555,0.8187945,32,d8a7ec1c,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,96a29bd3,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,1022.3981951089461
54,2118.2656,2266.6536,2155.4053,2310.5142,2136.83545,2288.5839,0.88475424,18,adf903d7,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,be9bf7d5,clx49kt0x0014349wn9o2anln,clx49kt0x0014349wn9o2anln-0,clx49kt0x0014349wn9o2anln-0,22_station_tx-10-0,False,optional,461.8792924010784
67,2273.7754,1853.5701,2365.1338,1874.533,2319.4546,1864.05155,0.84598756,14,c5ab673f,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,5b65f331,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,mandatory,5000.0
66,2214.4011,1926.6736,2353.765,2136.756,2284.08305,2031.7148,0.92775905,20,8016f172,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,3c4e3720,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,241.17871555019025
76,2544.903,1921.7018,2690.4988,2145.3252,2617.7009,2033.5135,0.9063728,20,95a7822a,22_vt_3p,clnk1xccr003n34aoq3etv7wm,#1F9AEE,13cf7acf,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,1086.0966799187813
71,2384.758,2006.0391,2438.9902,2044.6696,2411.8741,2025.35435,0.84717345,22,d505353b,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,7ae23a54,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,771.1534623807736
95,3078.519,2139.307,3132.4597,2175.2566,3105.48935,2157.2817999999997,0.8870654,23,2a0b2056,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,d1e35908,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,2587.3426381362297
68,2306.5156,2200.4736,2363.6077,2239.7148,2335.06165,2220.0942,0.90454304,24,6c392d3c,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,d81da029,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,753.5849198858498
75,2495.789,2200.0776,2554.642,2239.5723,2525.2155000000002,2219.82495,0.90726477,24,258f09a0,LL,clnk1xblj003h34aof7r696zx,#0DB2B2,c5eb7f7a,clx49jfja000s349wbypuibuk,clx49jfja000s349wbypuibuk-0,clx49jfja000s349wbypuibuk-0,22_tie-11-0,False,optional,1424.9982668964458
80,2802.0088,1920.1263,2834.5857,2068.6592,2818.29725,1994.39275,0.9094624,16,409e3e89,22_ds,clnk1x9zm003034aoq1a16bdr,#7AB20D,79657245,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,mandatory,5000.0
83,2839.8726,2251.9197,2874.9395,2269.9941,2857.40605,2260.9569,0.82506293,19,64601255,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,8cacb9ef,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,385.88434303496166
82,2814.1218,2285.8552,2873.718,2316.956,2843.9199,2301.4056,0.84518903,34,f2e0bc09,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,b8cdbdd3,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,419.4112549695429
81,2816.7788,2561.7869,2839.315,2580.7112,2828.0469000000003,2571.2490500000004,0.82301974,32,3434f2f2,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,d1b6d7c5,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,729.0214280248092
79,2770.6172,2266.0261,2808.197,2310.5227,2789.4071000000004,2288.2744000000002,0.8910388,18,0eeb6ebc,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,7260da50,clx49s39d001r349w0pdzy992,clx49s39d001r349w0pdzy992-0,clx49s39d001r349w0pdzy992-0,22_station_tx-12-0,False,optional,423.68333290818504
86,2989.6138,2480.7598,3047.5486,2579.8613,3018.5812,2530.31055,0.9095268,17,1a8a3c8c,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,b4a233be,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,mandatory,5000.0
92,3043.2634,2249.9922,3074.5188,2269.1353,3058.8911,2259.5637500000003,0.8271347,19,635ce864,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,f95c6457,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,664.317892581091
87,3012.5378,1928.0789,3037.3826,2039.4546,3024.9602,1983.76675,0.87971157,14,e5ca1d41,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,b1e4ccb6,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,1109.1017305526643
91,3020.2258,2285.6978,3075.3704,2319.0244,3047.7981,2302.3611,0.81542385,34,f1f6e755,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,a481f120,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,522.0092347159896
88,3017.8364,2443.0479,3039.6438,2462.745,3028.7401,2452.89645,0.8293888,32,7ccdd784,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,73cad369,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,192.35028842544403
85,2971.932,2265.1956,3009.6248,2312.752,2990.7784,2288.9737999999998,0.8772116,18,0c2b0709,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,52735cd3,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,700.1879502661798
118,3870.9072,2242.4104,3928.3882,2281.922,3899.6477,2262.1662,0.89126366,23,2fdb4d08,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,08e825d1,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,2869.8350621854042
98,3161.7212,2138.1475,3218.5005,2176.086,3190.11085,2157.11675,0.88831353,22,89769265,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,ef79932a,clx49sc97001y349w5637g07o,clx49sc97001y349w5637g07o-0,clx49sc97001y349w5637g07o-0,22_outgoing_w_dpm_dim-13-0,False,optional,1074.17279836453
101,3358.5518,2474.2168,3417.1553,2580.4094,3387.85355,2527.3131000000003,0.90917516,17,5f1cc849,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,43437d72,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,mandatory,5000.0
100,3340.5432,2264.8533,3376.9639,2311.6057,3358.7535500000004,2288.2295000000004,0.86508,18,e61fe5c1,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,5584068c,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,535.5361466505709
103,3380.5874,1926.5768,3406.1333,2039.1165,3393.36035,1982.84665,0.8977167,14,3dac2d50,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,e45b02a7,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,900.7098115668776
106,3408.7825,2253.2568,3443.626,2270.5818,3426.20425,2261.9193,0.7895046,19,9de66361,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,83a4931f,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,512.3940110268398
104,3386.5276,2443.6472,3407.9878,2462.6719,3397.2577,2453.15955,0.8265714,32,c148c160,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,f13fda01,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,132.7523086789974
105,3388.3599,2286.3364,3441.0974,2316.7668,3414.72865,2301.5516,0.7834826,34,b6e13117,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,9d52059b,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-0,clx49trcy0028349wa1rxgmog-0,22_outgoing-14-0,False,optional,406.2274887854693
108,3541.1062,2473.7056,3601.3499,2582.1345,3571.22805,2527.9200499999997,0.908186,17,d6ee0a42,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,9d84af04,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,mandatory,5000.0
114,3713.1172,2477.059,3742.6384,2521.0579,3727.8778,2499.05845,0.7961417,18,bd901b93,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,257b6dc7,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,310.634559672906
109,3562.9377,1926.201,3590.3423,2039.036,3576.64,1982.6185,0.8861782,14,ad22fe2a,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,558ff6e0,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,958.0773439350248
117,3775.7007,2467.2646,3802.4487,2481.7104,3789.0747,2474.4875,0.7677447,19,dde3107a,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,6b19c5ff,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,393.8599564173221
110,3570.0188,2443.4912,3590.7896,2462.227,3580.4042,2452.8590999999997,0.8410917,32,6dbb4777,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,0b164ab6,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,141.4802307403553
111,3566.66,2286.0322,3624.1736,2317.084,3595.4168,2301.5581,0.81484854,34,2d769cae,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,be4e9cb7,clx49trcy0028349wa1rxgmog,clx49trcy0028349wa1rxgmog-1,clx49trcy0028349wa1rxgmog-1,22_outgoing-14-1,False,optional,425.61226509631956
116,3743.0066,1929.1149,3769.793,2043.1299,3756.3998,1986.1224,0.8781523,14,67aa1102,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,033d0a6c,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,mandatory,5000.0
107,3526.3948,2267.6248,3559.9768,2310.8462,3543.1858,2289.2355,0.8738067,18,5ac2a577,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,a2a0e2fa,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,1460.3586565896567
138,4707.6255,2136.5134,4767.944,2176.6672,4737.784750000001,2156.5903,0.8926895,23,a733821e,DPM,clnk1x9zg002o34ao2g3ii1c9,#B24CCC,ff94d128,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,2630.251367788831
112,3592.0771,2253.372,3626.303,2270.116,3609.19005,2261.7439999999997,0.78937,19,d7a8d9fd,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,c15fffff,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,1482.400287149999
119,3982.439,2242.286,4036.7825,2279.2073,4009.61075,2260.74665,0.8938185,22,4bb9d573,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,41a43634,clwx2llc7005g348c17yn0w7f,clwx2llc7005g348c17yn0w7f-0,clwx2llc7005g348c17yn0w7f-0,22_incoming_future-15-0,False,optional,739.2955980045045
121,4185.279,2475.9087,4243.544,2577.6501,4214.4115,2526.7794,0.909174,17,c23a41c7,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,b3c53239,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,mandatory,5000.0
120,4170.794,2267.6616,4207.63,2310.8628,4189.2119999999995,2289.2622,0.9056808,18,e7d8fff9,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,f201f88c,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,467.89653634378146
122,4210.683,1930.1354,4237.121,2041.1486,4223.902,1985.6419999999998,0.8918913,14,c4afe6d6,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,a6510ae1,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,976.5037508062178
125,4240.5044,2253.4814,4274.1094,2270.5542,4257.3069,2262.0178,0.8030614,19,c4ad9fc1,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,69471f7b,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,541.7077195258247
123,4214.6284,2442.8875,4236.6724,2462.3608,4225.6504,2452.6241499999996,0.8201677,32,06494f48,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,06dd27f3,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,117.50966799187809
124,4212.083,2284.8208,4271.4663,2316.4548,4241.774649999999,2300.6378,0.8275224,34,9b74b20d,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,93d82b39,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-0,clx49ufnw002g349wm84vebnj-0,22_outgoing-16-0,False,optional,405.6417023478424
127,4368.673,2473.3289,4426.835,2583.494,4397.754,2528.41145,0.915342,17,edf35632,22_ds_la_out,clnk1x9z1002934aogf3ugt94,#0DB20D,a6fcfe50,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,mandatory,5000.0
126,4354.071,2267.0776,4391.43,2311.15,4372.7505,2289.1138,0.9125257,18,91471869,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,6292ef7c,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,465.99704140716983
128,4392.7,1927.4685,4418.771,2039.5012,4405.7355,1983.4848499999998,0.8824458,14,8bf3a2c4,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,a8766bef,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,1021.3616151824868
131,4423.9507,2252.0828,4458.103,2270.0469,4441.02685,2261.0648499999998,0.79487926,19,d38eef26,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,060a0a83,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,605.7909806465099
129,4399.3433,2442.6836,4420.931,2462.1482,4410.1371500000005,2452.4159,0.8186657,32,369d2470,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,e3335f58,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,133.0660171779822
130,4396.4136,2284.3713,4456.022,2316.9973,4426.2178,2300.6843,0.848354,34,02c9adc8,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,caf1fa5f,clx49ufnw002g349wm84vebnj,clx49ufnw002g349wm84vebnj-1,clx49ufnw002g349wm84vebnj-1,22_outgoing-16-1,False,optional,423.4406922210658
134,4467.129,2458.5984,4810.3516,2691.751,4638.7402999999995,2575.1747,0.9028174,15,803b939f,22_cap_bank,clnk1x9zg002j34aoox1pjy3x,#0DB24C,0d1390cf,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,mandatory,5000.0
133,4621.7827,1927.2383,4647.6963,2039.305,4634.7395,1983.2716500000001,0.8983231,14,955816d5,22_breaker,clnk1x9yy001s34aok46x91s6,#3C0DB2,2c0a0991,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,1030.9890321804564
139,4796.6064,2136.9846,4851.816,2175.6753,4824.2112,2156.32995,0.90032536,22,30a62c50,DIM,clnk1xcco003j34ao5ownl25b,#B20D0D,01547955,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,976.7758287448598
132,4582.968,2266.2993,4619.492,2311.3953,4601.23,2288.8473000000004,0.8715317,18,9507ef4d,22_gs,clnk1x9zf002f34aobq6lwoe3,#0D0DB2,3f6a7819,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,563.9209229614211
137,4654.078,2250.922,4686.387,2268.127,4670.2325,2259.5245,0.758323,19,e1554044,22_ll,clnk1x9yz002534ao2aywryg7,#16448c,6ee6f35d,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,535.2935059634515
136,4630.782,2285.2048,4685.1616,2318.6672,4657.9718,2301.9359999999997,0.80822206,34,9cbe3ed1,terminator_w_future,clnk1x9zm003134aon68l1b4l,#0D7AB2,b9c15eb8,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,439.9259735953043
135,4628.856,2436.189,4650.787,2456.39,4639.8215,2446.2895,0.8201202,32,c778d511,terminator_single,clnk1xat1003b34aovnr93xsf,#0DB2B2,2792700d,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,170.69343417595167
140,4805.4033,2547.6711,4854.0527,2579.5315,4829.728,2563.6013000000003,0.88470834,27,fcc12cf8,Q,clnk1x9zj002t34aow7kklyyh,#7A0DB2,7827bd86,clx49gnv40009349wasoi1xo8,clx49gnv40009349wasoi1xo8-0,clx49gnv40009349wasoi1xo8-0,22_capacitor_bank-17-0,False,optional,286.87214972614197
